_id,_inV,_label,_outV,_type,item
12573,2053,E-D,1487,edge,_label
12594,1491,D-C,1614,edge,_label
12601,1679,E-U,1493,edge,_label
12615,1714,O-B,1494,edge,_label
12626,1496,D-F,1635,edge,_label
12637,2257,F-D,1497,edge,_label
12649,1565,P-C,1501,edge,_label
12657,1513,U-U,1502,edge,_label
12661,1679,U-U,1502,edge,_label
12671,2315,U-U,1502,edge,_label
12702,1509,F-O,1666,edge,_label
12704,1509,C-O,1680,edge,_label
12730,1513,A-U,1516,edge,_label
12773,2308,U-D,1518,edge,_label
12823,2144,U-O,1532,edge,_label
12834,1534,D-E,2308,edge,_label
12850,1545,O-E,1728,edge,_label
12855,1966,E-R,1545,edge,_label
12859,2299,E-D,1545,edge,_label
12863,1948,E-D,1546,edge,_label
12867,2035,O-D,1548,edge,_label
12896,1554,U-C,1698,edge,_label
12920,1557,U-E,1944,edge,_label
12924,1557,C-E,2056,edge,_label
12940,1560,F-D,1564,edge,_label
12942,1562,F-U,1621,edge,_label
12949,1950,F-U,1563,edge,_label
12964,1564,D-F,2014,edge,_label
13030,1585,F-C,1587,edge,_label
13034,1587,B-F,1674,edge,_label
13037,1923,F-D,1587,edge,_label
13046,1587,D-F,2306,edge,_label
13048,1587,C-F,2355,edge,_label
13069,1983,O-U,1590,edge,_label
13084,1593,T-M,2022,edge,_label
13085,2260,M-T,1593,edge,_label
13090,1593,D-M,2334,edge,_label
13091,1605,M-F,1594,edge,_label
13092,1594,F-M,1605,edge,_label
13096,1594,C-M,1680,edge,_label
13100,1594,R-M,1966,edge,_label
13102,1594,U-M,2267,edge,_label
13131,2022,R-T,1600,edge,_label
13145,2266,E-U,1602,edge,_label
13191,2022,R-T,1610,edge,_label
13216,1614,U-D,1622,edge,_label
13230,1615,U-F,1870,edge,_label
13242,1616,B-E,1912,edge,_label
13252,1618,F-G,1817,edge,_label
13258,1618,D-G,1896,edge,_label
13260,1618,U-G,1983,edge,_label
13276,1621,F-F,1817,edge,_label
13278,1621,U-F,1886,edge,_label
13310,1629,F-U,1646,edge,_label
13350,1641,U-C,2333,edge,_label
13425,1808,O-B,1651,edge,_label
13428,1651,U-O,2137,edge,_label
13451,2018,F-D,1665,edge,_label
13457,2117,F-F,1665,edge,_label
13489,1877,M-O,1669,edge,_label
13494,1670,F-T,2238,edge,_label
13499,1676,B-U,1674,edge,_label
13534,1680,C-C,1688,edge,_label
13541,1692,C-E,1680,edge,_label
13543,1693,C-U,1680,edge,_label
13544,1680,U-C,1693,edge,_label
13557,1886,U-U,1690,edge,_label
13559,1896,U-D,1691,edge,_label
13563,2257,U-D,1691,edge,_label
13569,1966,G-R,1695,edge,_label
13571,2334,G-D,1695,edge,_label
13578,1707,F-U,1708,edge,_label
13589,1710,F-U,1708,edge,_label
13591,1710,U-U,1709,edge,_label
13593,1711,U-U,1710,edge,_label
13605,1716,B-F,1714,edge,_label
13606,1714,F-B,1716,edge,_label
13621,2084,U-U,1720,edge,_label
13634,1725,C-C,1726,edge,_label
13635,2045,C-B,1726,edge,_label
13642,1726,U-C,2129,edge,_label
13646,1726,U-C,2131,edge,_label
13651,2134,C-P,1726,edge,_label
13668,1739,U-M,1972,edge,_label
13714,1767,F-F,1817,edge,_label
13723,2110,F-D,1767,edge,_label
13724,1767,D-F,2110,edge,_label
13811,1820,F-E,1817,edge,_label
13817,1823,F-U,1817,edge,_label
13824,1820,D-E,2053,edge,_label
13829,1983,O-U,1824,edge,_label
13860,1846,D-D,1847,edge,_label
13883,2053,M-D,1858,edge,_label
13886,1858,C-M,2114,edge,_label
13887,1972,U-U,1861,edge,_label
13890,1866,C-T,1867,edge,_label
13901,2056,F-C,1876,edge,_label
13910,1880,M-D,1881,edge,_label
13919,1950,U-U,1886,edge,_label
13926,1886,E-U,2237,edge,_label
13939,2066,D-M,1896,edge,_label
13951,1923,R-D,1900,edge,_label
13967,2147,E-U,1908,edge,_label
13969,1911,F-B,1910,edge,_label
14060,1960,C-O,2076,edge,_label
14088,1971,U-M,2078,edge,_label
14105,2299,B-D,1976,edge,_label
14117,1988,U-M,1983,edge,_label
14141,2319,U-U,2006,edge,_label
14160,2022,R-T,2025,edge,_label
14167,2029,T-C,2022,edge,_label
14171,2032,P-U,2030,edge,_label
14195,2055,D-T,2053,edge,_label
14215,2154,D-F,2068,edge,_label
14240,2114,M-C,2115,edge,_label
14266,2142,D-D,2143,edge,_label
14275,2257,F-D,2157,edge,_label
14289,2174,U-C,2173,edge,_label
14304,2209,T-C,2210,edge,_label
14306,2209,R-C,2211,edge,_label
14315,2233,U-F,2231,edge,_label
14326,2261,B-U,2263,edge,_label
14329,2271,U-A,2270,edge,_label
14331,2274,D-U,2273,edge,_label
14359,2337,U-U,2336,edge,_label
9,1076,T-T,2,edge,_label
12,2,T-T,1078,edge,_label
31,4,M-M,4,edge,_label
32,4,M-M,4,edge,_label
42,4,T-M,566,edge,_label
45,1880,M-D,4,edge,_label
46,4,D-M,1880,edge,_label
59,57,C-O,6,edge,_label
60,6,O-C,57,edge,_label
75,747,C-C,6,edge,_label
106,6,U-C,1186,edge,_label
118,6,A-C,1574,edge,_label
125,1578,C-E,6,edge,_label
132,6,U-C,1581,edge,_label
185,253,P-P,11,edge,_label
190,11,F-P,540,edge,_label
200,11,T-P,1259,edge,_label
211,143,T-G,13,edge,_label
234,15,T-M,676,edge,_label
258,17,D-M,1568,edge,_label
276,20,F-F,20,edge,_label
379,566,O-T,31,edge,_label
389,1038,O-D,31,edge,_label
404,31,U-O,1707,edge,_label
415,2273,O-D,31,edge,_label
417,2307,O-F,31,edge,_label
418,31,F-O,2307,edge,_label
425,35,O-O,33,edge,_label
437,122,O-U,35,edge,_label
446,35,T-O,165,edge,_label
455,445,O-U,35,edge,_label
456,35,U-O,445,edge,_label
459,1555,O-U,35,edge,_label
473,60,G-D,37,edge,_label
485,864,G-T,37,edge,_label
495,1392,G-U,37,edge,_label
497,126,T-P,39,edge,_label
504,39,T-T,391,edge,_label
507,566,T-T,39,edge,_label
512,39,D-T,1041,edge,_label
513,1069,T-T,39,edge,_label
514,39,T-T,1069,edge,_label
539,44,O-O,44,edge,_label
540,44,O-O,44,edge,_label
544,44,T-O,46,edge,_label
572,46,O-T,318,edge,_label
585,1714,T-B,46,edge,_label
624,52,O-O,57,edge,_label
645,55,O-O,54,edge,_label
655,1210,O-M,54,edge,_label
662,55,C-O,59,edge,_label
668,56,E-O,58,edge,_label
671,57,O-O,57,edge,_label
672,57,O-O,57,edge,_label
676,57,M-O,71,edge,_label
684,57,C-O,222,edge,_label
705,1519,O-U,57,edge,_label
706,57,U-O,1519,edge,_label
712,57,O-O,1522,edge,_label
718,57,B-O,1525,edge,_label
721,1614,O-D,57,edge,_label
733,2127,O-C,57,edge,_label
748,58,T-E,284,edge,_label
749,549,E-B,58,edge,_label
759,1041,E-D,58,edge,_label
769,1817,E-F,58,edge,_label
776,58,D-E,1948,edge,_label
779,59,C-C,59,edge,_label
780,59,C-C,59,edge,_label
791,1809,C-M,59,edge,_label
794,60,U-D,61,edge,_label
806,61,P-U,64,edge,_label
826,61,F-U,416,edge,_label
827,418,U-P,61,edge,_label
838,61,U-U,428,edge,_label
865,649,U-U,61,edge,_label
870,61,U-U,658,edge,_label
879,1129,U-T,61,edge,_label
891,1808,U-B,61,edge,_label
892,61,B-U,1808,edge,_label
898,61,D-U,2096,edge,_label
916,63,C-O,850,edge,_label
980,68,M-G,71,edge,_label
1015,334,D-F,69,edge,_label
1023,827,D-D,69,edge,_label
1118,73,F-F,586,edge,_label
1126,73,D-F,1033,edge,_label
1134,73,F-F,1122,edge,_label
1139,319,R-U,74,edge,_label
1149,1444,R-M,74,edge,_label
1150,74,M-R,1444,edge,_label
1152,74,D-R,1568,edge,_label
1192,78,P-U,126,edge,_label
1224,80,C-U,850,edge,_label
1299,86,G-G,86,edge,_label
1300,86,G-G,86,edge,_label
1317,92,C-D,91,edge,_label
1321,92,D-D,92,edge,_label
1322,92,D-D,92,edge,_label
1338,93,O-O,98,edge,_label
1353,456,M-O,94,edge,_label
1355,485,M-A,94,edge,_label
1382,100,O-O,102,edge,_label
1457,425,M-C,113,edge,_label
1487,1136,U-D,116,edge,_label
1491,349,R-U,117,edge,_label
1500,117,P-R,995,edge,_label
1515,975,C-M,118,edge,_label
1523,2267,C-U,118,edge,_label
1536,120,U-U,124,edge,_label
1540,120,P-U,126,edge,_label
1564,120,U-U,138,edge,_label
1565,141,U-U,120,edge,_label
1573,268,U-T,120,edge,_label
1580,120,B-U,549,edge,_label
1639,134,U-D,121,edge,_label
1642,121,U-U,135,edge,_label
1646,121,U-U,252,edge,_label
1665,252,U-U,122,edge,_label
1668,122,T-U,302,edge,_label
1669,442,U-T,122,edge,_label
1692,123,U-U,132,edge,_label
1746,126,U-P,169,edge,_label
1771,252,P-U,126,edge,_label
1780,126,U-P,492,edge,_label
1784,126,C-P,1249,edge,_label
1789,1981,P-U,126,edge,_label
1835,131,U-U,130,edge,_label
1837,132,U-U,130,edge,_label
1842,130,U-U,135,edge,_label
1851,653,U-U,130,edge,_label
1852,130,U-U,653,edge,_label
1877,171,U-U,131,edge,_label
1889,252,U-U,131,edge,_label
1899,1440,U-P,131,edge,_label
1919,537,U-B,132,edge,_label
2042,135,D-U,2040,edge,_label
2045,2257,U-D,135,edge,_label
2098,138,D-U,243,edge,_label
2106,138,T-U,299,edge,_label
2123,1106,U-P,138,edge,_label
2127,1440,U-P,138,edge,_label
2143,139,C-C,139,edge,_label
2144,139,C-C,139,edge,_label
2145,140,C-U,139,edge,_label
2150,139,C-C,142,edge,_label
2153,142,C-C,142,edge,_label
2154,142,C-C,142,edge,_label
2213,151,T-U,146,edge,_label
2430,150,P-T,170,edge,_label
2457,1261,U-P,151,edge,_label
2503,545,U-T,153,edge,_label
2517,985,U-B,153,edge,_label
2518,153,B-U,985,edge,_label
2557,155,T-T,155,edge,_label
2558,155,T-T,155,edge,_label
2609,1261,T-P,157,edge,_label
2611,158,O-O,158,edge,_label
2612,158,O-O,158,edge,_label
2640,159,T-T,1010,edge,_label
2661,490,P-T,161,edge,_label
2669,1011,P-T,161,edge,_label
2675,2096,P-D,161,edge,_label
2726,163,T-U,164,edge,_label
2729,203,U-U,163,edge,_label
2736,163,P-U,418,edge,_label
2749,428,U-U,163,edge,_label
2752,163,U-U,430,edge,_label
2768,163,U-U,647,edge,_label
2778,163,T-U,657,edge,_label
2784,164,D-T,278,edge,_label
2791,543,T-T,164,edge,_label
2795,818,T-D,164,edge,_label
2796,164,D-T,818,edge,_label
2820,165,T-T,442,edge,_label
2838,165,U-T,884,edge,_label
2848,165,M-T,2168,edge,_label
2851,268,T-T,166,edge,_label
2855,416,T-F,166,edge,_label
2876,166,B-T,1808,edge,_label
2927,1259,P-T,168,edge,_label
2940,169,T-U,442,edge,_label
2948,169,T-U,697,edge,_label
2975,369,P-T,170,edge,_label
2998,170,U-P,1295,edge,_label
2999,1392,P-U,170,edge,_label
3000,170,U-P,1392,edge,_label
3011,399,U-O,171,edge,_label
3018,171,U-U,428,edge,_label
3062,174,T-T,175,edge,_label
3063,176,T-B,174,edge,_label
3067,178,T-D,174,edge,_label
3078,176,B-B,461,edge,_label
3104,176,U-B,1234,edge,_label
3106,176,B-B,1235,edge,_label
3128,179,P-B,185,edge,_label
3151,182,B-U,181,edge,_label
3154,181,B-B,183,edge,_label
3223,593,P-B,185,edge,_label
3225,627,P-O,185,edge,_label
3235,850,P-C,185,edge,_label
3243,1912,P-B,185,edge,_label
3244,185,B-P,1912,edge,_label
3247,2238,P-F,185,edge,_label
3327,2001,D-C,189,edge,_label
3349,1500,D-U,190,edge,_label
3372,194,C-D,196,edge,_label
3379,1731,D-G,194,edge,_label
3390,195,D-C,827,edge,_label
3396,195,G-C,1618,edge,_label
3411,1489,C-P,196,edge,_label
3412,196,P-C,1489,edge,_label
3413,1546,C-E,196,edge,_label
3420,196,M-C,1919,edge,_label
3464,199,C-P,372,edge,_label
3484,199,B-P,1208,edge,_label
3490,199,C-P,1554,edge,_label
3497,1647,P-C,199,edge,_label
3543,416,U-F,203,edge,_label
3560,203,P-U,775,edge,_label
3570,203,T-U,1129,edge,_label
3571,2238,U-F,203,edge,_label
3716,210,O-O,324,edge,_label
3727,1004,O-U,210,edge,_label
3750,210,C-O,2170,edge,_label
3833,1966,G-R,213,edge,_label
3838,214,F-B,276,edge,_label
3853,1094,B-U,214,edge,_label
3861,1098,B-U,214,edge,_label
3864,214,U-B,1171,edge,_label
3873,219,D-P,217,edge,_label
3912,220,E-E,220,edge,_label
3915,833,E-D,220,edge,_label
3916,220,D-E,833,edge,_label
3920,220,U-E,2015,edge,_label
3935,224,U-U,224,edge,_label
3936,224,U-U,224,edge,_label
3941,226,D-D,226,edge,_label
3942,226,D-D,226,edge,_label
3970,227,C-C,232,edge,_label
4001,2173,U-U,228,edge,_label
4009,1010,D-T,229,edge,_label
4043,966,C-F,231,edge,_label
4061,1081,C-T,231,edge,_label
4079,2072,C-P,231,edge,_label
4093,1663,C-M,232,edge,_label
4094,232,M-C,1663,edge,_label
4113,335,B-U,234,edge,_label
4114,234,U-B,335,edge,_label
4118,234,D-B,338,edge,_label
4120,234,D-B,1168,edge,_label
4143,2206,C-C,236,edge,_label
4145,272,B-T,237,edge,_label
4178,238,U-P,824,edge,_label
4179,1044,P-G,238,edge,_label
4193,1606,P-C,238,edge,_label
4215,492,T-U,239,edge,_label
4230,239,U-T,1376,edge,_label
4235,2257,T-D,239,edge,_label
4236,239,D-T,2257,edge,_label
4244,241,T-U,442,edge,_label
4250,242,U-U,252,edge,_label
4261,537,D-B,243,edge,_label
4264,243,T-D,697,edge,_label
4276,243,D-D,2040,edge,_label
4292,245,D-U,2257,edge,_label
4302,247,B-B,247,edge,_label
4312,248,U-T,492,edge,_label
4317,249,U-U,249,edge,_label
4318,249,U-U,249,edge,_label
4320,249,T-U,652,edge,_label
4370,252,C-U,1249,edge,_label
4381,1545,U-E,252,edge,_label
4405,2257,U-D,252,edge,_label
4422,253,P-P,910,edge,_label
4425,1099,P-A,253,edge,_label
4426,253,A-P,1099,edge,_label
4430,253,P-P,1101,edge,_label
4442,254,C-D,257,edge,_label
4445,259,D-T,254,edge,_label
4449,261,D-D,254,edge,_label
4465,269,D-U,254,edge,_label
4475,266,T-T,255,edge,_label
4476,255,T-T,266,edge,_label
4498,257,T-C,688,edge,_label
4528,261,T-D,268,edge,_label
4534,261,T-D,992,edge,_label
4542,263,T-P,266,edge,_label
4544,263,T-P,268,edge,_label
4562,263,T-P,992,edge,_label
4563,1200,P-T,263,edge,_label
4579,992,T-T,264,edge,_label
4580,264,T-T,992,edge,_label
4614,267,T-T,688,edge,_label
4626,268,M-T,611,edge,_label
4641,688,U-T,269,edge,_label
4662,272,E-T,277,edge,_label
4678,273,T-R,299,edge,_label
4679,1102,R-P,273,edge,_label
4689,301,D-T,275,edge,_label
4744,277,F-E,924,edge,_label
4745,925,E-F,277,edge,_label
4802,282,C-U,1726,edge,_label
4862,284,T-T,285,edge,_label
4867,288,T-U,284,edge,_label
4880,284,T-T,294,edge,_label
4881,474,T-T,284,edge,_label
4890,285,T-T,287,edge,_label
4902,285,T-T,294,edge,_label
4907,543,T-T,285,edge,_label
4908,285,T-T,543,edge,_label
4939,287,T-T,287,edge,_label
4940,287,T-T,287,edge,_label
4949,292,T-T,287,edge,_label
4952,287,T-T,293,edge,_label
4954,287,T-T,294,edge,_label
4955,295,T-A,287,edge,_label
4980,288,T-U,1003,edge,_label
4992,289,T-T,294,edge,_label
5017,543,C-T,290,edge,_label
5018,290,T-C,543,edge,_label
5038,290,M-C,1477,edge,_label
5049,1534,C-E,290,edge,_label
5050,290,E-C,1534,edge,_label
5087,316,T-T,292,edge,_label
5092,292,T-T,543,edge,_label
5116,294,T-T,317,edge,_label
5136,296,R-O,359,edge,_label
5163,301,T-T,299,edge,_label
5200,301,T-T,302,edge,_label
5203,784,T-D,301,edge,_label
5204,301,D-T,784,edge,_label
5205,1021,T-U,301,edge,_label
5207,1028,T-U,301,edge,_label
5229,425,T-C,302,edge,_label
5231,442,T-T,302,edge,_label
5232,302,T-T,442,edge,_label
5271,1555,T-U,302,edge,_label
5292,302,T-T,2055,edge,_label
5365,317,T-T,316,edge,_label
5384,319,U-U,320,edge,_label
5387,1695,U-G,319,edge,_label
5427,328,E-E,328,edge,_label
5428,328,E-E,328,edge,_label
5432,328,D-E,784,edge,_label
5464,329,C-E,2114,edge,_label
5471,331,E-E,330,edge,_label
5485,337,F-U,334,edge,_label
5510,334,F-F,1904,edge,_label
5515,2022,F-T,334,edge,_label
5519,2250,F-F,334,edge,_label
5523,2299,F-D,334,edge,_label
5565,344,M-T,339,edge,_label
5588,341,T-T,346,edge,_label
5597,384,T-U,341,edge,_label
5615,346,T-T,344,edge,_label
5634,346,U-T,347,edge,_label
5637,382,T-T,346,edge,_label
5714,352,E-D,1484,edge,_label
5731,946,D-D,353,edge,_label
5732,353,D-D,946,edge,_label
5770,357,T-T,358,edge,_label
5784,357,T-T,2007,edge,_label
5816,365,T-T,369,edge,_label
5843,992,T-T,367,edge,_label
5849,1202,T-T,367,edge,_label
5852,368,T-T,988,edge,_label
5854,368,T-T,1200,edge,_label
5871,1337,T-F,369,edge,_label
5892,370,T-T,1202,edge,_label
5903,992,T-T,371,edge,_label
5935,1011,C-T,373,edge,_label
5945,2266,C-U,373,edge,_label
6025,382,T-T,382,edge,_label
6034,382,C-T,850,edge,_label
6039,1129,D-T,383,edge,_label
6040,383,T-D,1129,edge,_label
6045,387,D-U,385,edge,_label
6051,827,D-D,386,edge,_label
6060,386,U-D,1950,edge,_label
6103,566,T-T,390,edge,_label
6119,1070,T-T,390,edge,_label
6137,1119,T-F,390,edge,_label
6157,1073,T-T,391,edge,_label
6160,391,T-T,1074,edge,_label
6161,1075,T-T,391,edge,_label
6174,395,P-P,395,edge,_label
6179,396,C-C,396,edge,_label
6180,396,C-C,396,edge,_label
6213,1100,O-P,398,edge,_label
6224,398,U-O,1379,edge,_label
6230,399,B-O,537,edge,_label
6235,588,O-F,399,edge,_label
6246,399,F-O,960,edge,_label
6257,998,O-D,399,edge,_label
6275,1866,O-T,400,edge,_label
6301,405,C-C,405,edge,_label
6302,405,C-C,405,edge,_label
6303,406,U-U,406,edge,_label
6304,406,U-U,406,edge,_label
6311,554,U-U,406,edge,_label
6370,416,G-F,429,edge,_label
6376,416,T-F,432,edge,_label
6399,554,U-U,417,edge,_label
6401,1412,U-U,417,edge,_label
6424,422,R-U,431,edge,_label
6453,492,C-U,425,edge,_label
6460,425,C-C,644,edge,_label
6480,425,D-C,2257,edge,_label
6512,428,U-U,445,edge,_label
6523,644,U-C,428,edge,_label
6524,428,C-U,644,edge,_label
6525,645,U-U,428,edge,_label
6551,1871,U-R,428,edge,_label
6552,428,R-U,1871,edge,_label
6556,428,B-U,2051,edge,_label
6559,549,G-B,429,edge,_label
6560,429,B-G,549,edge,_label
6576,429,G-G,1323,edge,_label
6600,435,U-U,438,edge,_label
6605,441,U-B,435,edge,_label
6622,439,C-D,462,edge,_label
6632,441,C-B,1181,edge,_label
6638,442,T-T,442,edge,_label
6640,442,O-T,443,edge,_label
6671,1108,T-U,442,edge,_label
6685,2257,T-D,442,edge,_label
6688,443,U-O,492,edge,_label
6717,995,M-P,446,edge,_label
6741,644,F-C,450,edge,_label
6749,907,O-O,453,edge,_label
6761,1150,O-O,453,edge,_label
6763,2313,O-O,453,edge,_label
6765,2314,O-U,453,edge,_label
6772,454,O-O,456,edge,_label
6777,456,O-O,456,edge,_label
6778,456,O-O,456,edge,_label
6794,459,B-T,1001,edge,_label
6811,537,C-B,462,edge,_label
6869,472,T-T,472,edge,_label
6870,472,T-T,472,edge,_label
6875,475,T-U,474,edge,_label
6877,476,T-U,474,edge,_label
6878,474,U-T,476,edge,_label
6910,478,R-F,1600,edge,_label
6915,1776,F-P,478,edge,_label
6923,1837,F-O,478,edge,_label
6927,2224,F-U,478,edge,_label
6932,480,T-T,481,edge,_label
6952,485,A-A,485,edge,_label
6955,487,A-O,485,edge,_label
6960,486,T-F,566,edge,_label
6965,586,F-F,486,edge,_label
6996,490,P-T,493,edge,_label
7007,1249,U-C,491,edge,_label
7012,491,D-U,2010,edge,_label
7023,649,U-U,492,edge,_label
7039,1144,U-D,492,edge,_label
7061,2227,U-T,492,edge,_label
7084,494,E-P,495,edge,_label
7088,494,P-P,497,edge,_label
7131,1896,P-D,496,edge,_label
7135,2113,P-D,496,edge,_label
7144,497,P-P,499,edge,_label
7151,1261,P-P,497,edge,_label
7155,1714,P-B,497,edge,_label
7176,499,P-P,502,edge,_label
7191,1194,P-M,499,edge,_label
7201,1578,P-E,499,edge,_label
7220,499,B-P,1970,edge,_label
7278,503,T-P,509,edge,_label
7281,505,T-T,504,edge,_label
7322,505,P-T,789,edge,_label
7331,987,T-P,505,edge,_label
7334,505,T-T,988,edge,_label
7337,992,T-T,505,edge,_label
7441,673,T-T,509,edge,_label
7445,681,T-T,509,edge,_label
7448,509,T-T,688,edge,_label
7458,509,T-T,1201,edge,_label
7474,510,M-P,1194,edge,_label
7494,516,O-O,1508,edge,_label
7505,2273,O-D,516,edge,_label
7512,518,O-O,1531,edge,_label
7569,539,B-B,537,edge,_label
7584,537,M-B,1218,edge,_label
7590,537,U-B,1588,edge,_label
7616,540,B-F,541,edge,_label
7617,542,F-U,540,edge,_label
7641,544,T-U,543,edge,_label
7662,544,U-U,1915,edge,_label
7686,549,M-B,550,edge,_label
7693,554,B-U,549,edge,_label
7695,555,B-G,549,edge,_label
7700,549,O-B,557,edge,_label
7704,549,B-B,559,edge,_label
7707,561,B-C,549,edge,_label
7742,549,T-B,2022,edge,_label
7743,2030,B-P,549,edge,_label
7747,2257,B-D,549,edge,_label
7782,555,T-G,657,edge,_label
7807,628,T-C,566,edge,_label
7817,1036,T-O,566,edge,_label
7852,566,U-T,1500,edge,_label
7859,1542,T-G,566,edge,_label
7867,1546,T-E,566,edge,_label
7954,578,C-P,1554,edge,_label
7989,584,F-F,584,edge,_label
7990,584,F-F,584,edge,_label
7994,584,F-F,586,edge,_label
7997,588,F-F,584,edge,_label
8009,966,F-F,584,edge,_label
8015,1111,F-F,584,edge,_label
8021,1122,F-F,584,edge,_label
8110,586,R-F,1966,edge,_label
8138,588,D-F,1033,edge,_label
8311,2096,T-D,597,edge,_label
8331,995,P-P,601,edge,_label
8385,708,D-D,616,edge,_label
8424,627,U-O,1007,edge,_label
8432,627,F-O,1159,edge,_label
8437,1414,O-T,627,edge,_label
8452,627,U-O,1631,edge,_label
8455,1651,O-O,627,edge,_label
8463,1655,O-E,627,edge,_label
8467,1657,O-D,627,edge,_label
8489,1033,C-D,628,edge,_label
8498,628,F-C,1114,edge,_label
8501,1122,C-F,628,edge,_label
8515,633,E-G,631,edge,_label
8551,2155,U-U,636,edge,_label
8560,639,A-O,1357,edge,_label
8569,648,D-U,641,edge,_label
8620,644,M-C,848,edge,_label
8634,644,U-C,1021,edge,_label
8644,644,U-C,1026,edge,_label
8652,647,B-U,1001,edge,_label
8656,647,D-U,1377,edge,_label
8670,648,O-U,1509,edge,_label
8680,649,F-U,1337,edge,_label
8711,1028,T-U,654,edge,_label
8719,659,P-P,659,edge,_label
8720,659,P-P,659,edge,_label
8726,659,C-P,1554,edge,_label
8727,661,C-C,661,edge,_label
8740,661,U-C,1189,edge,_label
8750,661,C-C,1554,edge,_label
8762,661,A-C,2295,edge,_label
8766,663,C-U,1188,edge,_label
8785,667,M-M,664,edge,_label
8792,665,A-O,1281,edge,_label
8793,1817,O-F,665,edge,_label
